"455166532,2025-01-17T08:08:01Z,1403/10/28 11:38,Iran000,iran000,quote,۱۱ماه پیش و الان قیمت خودرو نسبت به ۱۱ ماه گذشته"
"455166525,2025-01-17T08:07:14Z,1403/10/28 11:37,رضا کریمی,reza57,quote,سلام. کار بر روی بستر شبکه بلاکچین بایننس است.\nیعنی یک فضای غیر متمرکز، امن و بدون ریسک چون غیر متمرکزه.\nشماره تماس من 09166199930 هست. لطفا پیام بدید تا کار رو خدمتتون معرفی کنم.\nاین پروژه بقدری جذابه که قول میدم هر کسی کار رو بشنوه مشارکت میکنه."
"455166515,2025-01-17T08:06:15Z,1403/10/28 11:36,رضا,r16038,twit,#شاروم این سهم نشون داده مثل بقیه پتروشیمی ها بنیادی نیست توی منفی های ارزنده بخرید توی مثبت ها قطعا خروج بزنید به نظرم این سری شاید پایین تر هم بیاد و بشه توی قیمتهای کم ریسک تر خرید کرد و با یه سود معقول خروج زد"
"455166504,2025-01-17T08:06:02Z,1403/10/28 11:36,Iran000,iran000,twit,#خودرو شنبه ۱۰۰درصد سبز هست."
"455166499,2025-01-17T08:05:34Z,1403/10/28 11:35,firooz,ffarzaneh1,twit,#غچین  اره  اقتصاد حکمت  چن مدته در حال فروشه"
"455166494,2025-01-17T08:04:51Z,1403/10/28 11:34,firooz,ffarzaneh1,twit,#فرابورس  ب جای حمله کردن بی جهت ب یکدگر    کسی هست ی تحلیل خوب از اوضا فرابورس بذاره"
"455166473,2025-01-17T08:03:37Z,1403/10/28 11:33,سهامدار 1379,sed1403k,quote,دوست عزیز \nشستان جهرم فسا پروژه های روی خاک هستند..بابررسی به این نتیجه رسیدم حالا حالا ها با واقعیت خیلی فاصله دارندو باید صبر ایوب داشت..\n این کجاش عیبه ..؟؟!!\nکامنت اول بدون بررسی دقیق بود ..کامنت دوم بررسی دقیق تر بود و من نظر شخصیم اعلام کردم ... شماها مختارید.."
"455166458,2025-01-17T08:02:38Z,1403/10/28 11:32,Bareta,sepahannovin,twit,#کفرآور درود. رزق جان شما که باسابقه ی این سهم هستی کمی بالاتر از این ارقام شما را یاد چه روزهایی می اندازد."
"455166443,2025-01-17T08:00:52Z,1403/10/28 11:30,اندیشه جاوید,mrmohsen,quote,اوسکول جان\nبذار با زبان خودت بگم\nاگر فکر میکنی کسی بهت تهمت زده خب حل کن مشکل را و حسن نیتت را ثابت کن تا ابهام بوجودبرطرف بشه\n\nچرا خودتو میزنی کوچه علی چپ یا هی و هی هم میزنی؟\nدنبال چی می‌گردی ؟\n\nاینقدر حرفای خوشگل خوشگل نزن آدما رو جذب خودت نکن\nاینقدر مظلوم نمایی شایدم لودگی  یا عوام فریبی \nخدا می‌دونه تو چه موجودی هستی چون خودت که ظاهراً نمی‌خوای چیزی را ثابت کنی و فقط مطلب خوشگل میزنی\n\nچند ساله داری از این مطالب زیبا میزنی ؟\nبرگرد به تاریخچه آن نگاه کن\nتو ادعای سهامداری داری و میگی نوسان نمی‌گیری و سهم ارزنده هست خب سند مطالبت کجاست بذار تا خودت را ثابت کنی"
"455166421,2025-01-17T07:56:59Z,1403/10/28 11:26,Gholami,gholami1355,quote,با شروع جنگ غزه بازار بورس خیلی ریخت و دلار خیلی رشد کرد\nقاعدتاً باید جبران ریزش کنه"
