"453814371,2024-11-24T07:55:31Z,1403/09/04 11:25,خان بزرگ1,san63,twit,#داسوه این سهم هدف اول ۴۵۰۰ داره بعد ۸۰۰۰"
"025c123b-114b-425a-83ce-fe582b739fc7,,,,,all,"
"453814368,2024-11-24T07:55:29Z,1403/09/04 11:25,میثم43,s0439327776,twit,سلام\nدوستان اگر اطلاعات درستی از سود شش ماهه  دارند . به اشتراک بگذارند.\nدر کدال نماد 83 تومان است و در ره آورد 17 تومان . کدام یک قابل استناد است. لطفا کسی اگر اطلاعات درست دارد .به اشتراک بگذارد"
"453814355,2024-11-24T07:55:04Z,1403/09/04 11:25,ایرانی,m.taghikhani,quote,شما اگر دی داری چرا دیگران را ترغیب به فروش می کنی اگر هم نداری به چه حقی داری برای دیگران تعیین تکلیف می کنی"
"453811876,2024-11-24T06:48:14Z,1403/09/04 10:18,مهدی,mehdi15363,retwit,#خودرو تا حوالی 400 تومن مشکلی نداره دوستان مراقب باشید از چنگتون در نیارن"
"453814345,2024-11-24T07:54:52Z,1403/09/04 11:24,خان بزرگ1,san63,quote,رحم نکنید"
"453811876,2024-11-24T06:48:14Z,1403/09/04 10:18,مهدی,mehdi15363,retwit,#خودرو تا حوالی 400 تومن مشکلی نداره دوستان مراقب باشید از چنگتون در نیارن"
"453814332,2024-11-24T07:54:30Z,1403/09/04 11:24,mst1351,mst1351,twit,#خودرو \nاینقدر این نقاشی ها را در بازار سراسر سبز به خورد این بیچاره ها ندید\nخودرو حداقل تا ۴۵۰ میره\nدلیلی نداره افراد را پیاده کنی و خودت سوار بشی\n\nدوستان گول این نقاش های مهد کودکی را نخورید\nهر وقت بازار سبز است منفی می‌بافند\nهر وقت بازار قرمز توهم و امید الکی میدن"
"453814328,2024-11-24T07:54:18Z,1403/09/04 11:24,kuroosh,fg321,twit,#خودر شخصا در این قیمت نمیخرم و یک پله سبک میکنم و با سهم مد نظرم جابجا میکنم \nدوستدارتان کوروش"
"453814325,2024-11-24T07:54:15Z,1403/09/04 11:24,Eshghi,eshghi1122,twit,#وبرق واقعا عجب آشغالیه\nتا همه حقیقی ها رو بیرون اندازه اجازه رشد نمیده \nخدا از سرت نگذره"
"453814322,2024-11-24T07:54:12Z,1403/09/04 11:24,Karim,karim1311,twit,#ثاخت انشااالله خیره"
