"454104743,2024-12-08T07:55:59Z,1403/09/18 11:25,gtetgfhgdsat1400,ghfhgjhjd6yh140,twit,#وآیند \n\nباز شد"
"035228bc-cab5-4443-8e1b-1de4592facdc,,,,,desktop,"
"454104721,2024-12-08T07:55:46Z,1403/09/18 11:25,ورود و خروج با پرایس اکشن,homeyra70,twit,#حفارس بالای 2000 ریال چند مدت است حجم بسیار بالایی میخورد که هدفدار است فقط باید صبور بود و ثمره این صبر را دید"
"454104711,2024-12-08T07:55:31Z,1403/09/18 11:25,دوستدار طبیعت,mahdir2016,twit,#کرمان مجمع به حد نصاب نرسید! صحبت همیشگی"
"454104706,2024-12-08T07:55:24Z,1403/09/18 11:25,علی,jaafari80,quote,آمریکا، دیکتاتور بزرگ که متاسفانه عوام نمیبینن، کشوری که بجای کشورش بر جهان دیکتاتوری میکنه،"
"454104668,2024-12-08T07:53:27Z,1403/09/18 11:23,رحیم قاسمی,ghasemy,twit,#کابگن \nدر حالیکه سهامداران خرد طی یکی دو ماه اخیر در حال فروش هستند سهامداران عمده در حال جمع آوری سهام هستند بطوریکه شناوری سهم در طول آبان ماه امسال از 19.35% به 18.27% کاهش داشته"
"454104663,2024-12-08T07:53:22Z,1403/09/18 11:23,علی,wabargh1345,twit,#وبرق خریدار قدرتمندی روی سهم اومده"
"454104644,2024-12-08T07:52:54Z,1403/09/18 11:22,mafi_hemat,mafi_hemat,twit,#مادیرا فردا کل بازار صف خریده"
"454104623,2024-12-08T07:52:24Z,1403/09/18 11:22,خدابنده,edman,twit,#ذوب رفتیم برای 60 تومن"
"454104608,2024-12-08T07:51:49Z,1403/09/18 11:21,ورود و خروج با پرایس اکشن,homeyra70,quote,#حفارس واقعا معامله گران حرفه ای و حتی آماتور فیض کامل میبرند از تحلیل دیمی شما"
"454104605,2024-12-08T07:51:47Z,1403/09/18 11:21,بروکر,sososos,twit,#شاخص_بورس سود دیگران رو نخرید\nبازار پایین میره فعلا"
