"453905296,2024-11-28T07:54:05Z,1403/09/08 11:24,تنهاترین سردار,fala,twit,#حفاری دوستان به نکته خوبی اشاره کردن ...پول تقسیم سود مجمع که به درصدیها ندادن ...و سنگ اندازی درصدیها در قیمت سهم به نوعی معترض شدن ...ولی این مبلغ را شرکت کدال کرده مه ۱۰روز دیه واریز کنه ..شاید از هفته بعد راه باز بشه"
"65c4597e-1b80-449e-b2ac-7f2f1b7247ea,,,,,all,"
"453905292,2024-11-28T07:53:34Z,1403/09/08 11:23,Gholami,gholami1355,twit,#شاوان افزایش تولید و افزایش دلار نیمایی باید ارزش سهم خیلی بالاتر باشه\nدو هفته صف خرید  بدون پر کردن پایانی بود که باید جبران عقب ماندگی از هم گروهی هاش رو بکنه"
"453905286,2024-11-28T07:53:01Z,1403/09/08 11:23,محمدکاوه,m136900s,twit,#ثپردیس گزارش ۱ماهه جالب نبود احتمالا اصلاح داره"
"453905277,2024-11-28T07:51:15Z,1403/09/08 11:21,علی یاسری,sarmaddd,twit,#کرازی \nسرانجام  رشد قیمتی کرازی همه را متحیر خواهد کرد"
"453905234,2024-11-28T07:48:26Z,1403/09/08 11:18,Ssohrabtavakolis,sohrabtavakoli,twit,#وامید مشکل افزایش سرمایه کسی میدونه چی هست قرار بود ۲۶۰۰ درصد افزایش سرمایه داشته باشه من تماس گرفتم گفتن فعلا منتفی هست \nدوستانی که اردیبهشت در مجمع شرکت کردن چی گفتن علت چی هست ؟"
"453905202,2024-11-28T07:45:40Z,1403/09/08 11:15,محمدکاوه,m136900s,twit,#های_وب اصلاح داره"
"453905199,2024-11-28T07:45:38Z,1403/09/08 11:15,مهسون,majidzadss0910,twit,#شاخص_بورس ما تمرکز را باید بر داخل بزاریم و هزینه ها را برای داخل و ساخت تجهیزات بازدارنده و نظامی خویش\nهر چقدر هزینه کنیم برای کشور بازهم کم است \nاول بازدارندگی نظامی و انشالله بعدش افزایش تولید و پیشرفت و توسعه....\nاز هیچ چیز هم نگرانی و ترس نداریم کشور باید به سمت جهاد سازندگی ب ه و دست مافیای رانت خوار را قطع کنه \nفقط و فقط تفکر ما جهاد سازندگی\nشهید عزیزی در وصیت نامه نوشته بود از مال دنیا من یک تیشه و یک ماله دارم آن هم برسد دست بچهای جهاد که در راه سازندگی کشور استفاده گردد..به امید ایران آباد و قوی"
"453905187,2024-11-28T07:44:45Z,1403/09/08 11:14,Moments,omid96,twit,#شاخص_بورس  \nباید منتظر بود تا دامنه نوسان  بشه 6 درصد .بعد خرید کرد . این بالا بردن نمادین شاخص گول زنکه  . وقتی بسیاری از سهام در محدوده پایانی 1 درصد معامله میشن  نمیشه گفت اوضاع بورس خوب شده . معیار شاخص ما باید تغیییر کنه که این جور نباشه ."
"453905184,2024-11-28T07:44:42Z,1403/09/08 11:14,توت فرنگی,tutfarangi,twit,#شاخص_بورس \n\nتجربه های بزرگی با آوردن سرمایه به بورس ایران به دست آوردم\n\nجایی که دولت و خصولتی های ایران ، نفوذ دارند\n\nآوردن یک ریال هم حرام است\n\nچون هم سرمایه نابود میشه هم جونت"
"453905175,2024-11-28T07:44:36Z,1403/09/08 11:14,Gholami,gholami1355,quote,قیمت برقم بگو \nتابستان من بیشترین قبضم با کولر گازی ۲۷۰ تومن بود الان بدون کولر گازی ۵۰۰"
