"453955017,2024-12-01T07:55:54Z,1403/09/11 11:25,nima6666666666,nima6666666666,twit,#ثشاهد لطفا بیاین بیرون از سف فروش تا سهم بره بالا بعد با سود بفروشید"
"035228bc-cab5-4443-8e1b-1de4592facdc,,,,,desktop,"
"453955010,2024-12-01T07:55:48Z,1403/09/11 11:25,emjoodaki,emjoodaki12,twit,#حآفرین \nصف خرید بشه و مقاومت ۱۳۰ رد کنه تا ۱۸۰ بدون وقفه میره"
"453952551,2024-12-01T07:02:25Z,1403/09/11 10:32,داود,market1,retwit,#خودرو  افزایش سرمایه ۶۰۰ درصدی خودرو و خساپا ۴۰۰ درصد، بزودی راهی کدال خواهند شد .\nاتفاقات خوبی در خصوص مجوز افزایش سرمایه شرکتها دارد رخ می‌دهد و خودرو و خساپا اون رالی های صعودی سنگین شان ، از بحث تجدید ارزیابی و افزایش سرمایه شروع خواهد شد."
"453954992,2024-12-01T07:55:24Z,1403/09/11 11:25,ورود و خروج و استراتژی حرفه ای,homeyra70,quote,#حفارس اصلاح کوتاه و جزئی حفارس رو به اتمام است \nدوستانیکه امروز سبدشون را پر کردند مبارکشون باشه"
"453954987,2024-12-01T07:55:21Z,1403/09/11 11:25,فرهاد,aliaiahanbakhsm,twit,#خمحور بخشی از منفی شدن بورس بخاطره از دسترس خارج کردن معاملات امروز ضررمابخاطره این موضوعه که تازگی نداره"
"453954984,2024-12-01T07:55:03Z,1403/09/11 11:25,مسعود,hashemgh,twit,#ذوب قشنگ دارد پایانی را می کشد پایین تا فردا بز خری کند"
"453954981,2024-12-01T07:54:59Z,1403/09/11 11:24,سارا,nedaaaaaaa,twit,#دی دی منفی مسخره کردید  منحل کنید  بابا دیونه شدیم یعنی چی خب بالاسر نداره این سهم عین  خیالشون  هم نیست سال ۹۹  الان ۱۴۰۳ آوردنش بازار پایه یعنی چی خب"
"453954972,2024-12-01T07:54:53Z,1403/09/11 11:24,وحید رستمی,rostamivahiddd,twit,#دانا تا جعفری هست همینه"
"453954958,2024-12-01T07:54:47Z,1403/09/11 11:24,مهدی,mahdimoharram55,quote,این سهیل سهام ندارد پول میگیره تبلیغات کنه شما توجه نکن"
"453948016,2024-12-01T05:31:47Z,1403/09/11 09:01,ZENITH ,zaxzri,retwit,#شتران  با سلام دلار نیمایی از 52 هزارتومان رد شد"
