"454670648,2024-12-30T07:44:02Z,1403/10/10 11:14,سینا,cchiako,quote,#شاخص_بورس این صندوق های اهرمی هم ابزار  خوبی هستند و خواهند بود \nیه زمانی سهامداران میرفتن التماس کارگزاری ها که اعتبار و در واقع وام بگیرن \nاین صندوق های اهرمی همون کار رو انجام میدن\nهر کسی سود بالاتر میخواد باید ریسک ضرر بیشتر هم تحمل کنه"
"454670638,2024-12-30T07:43:57Z,1403/10/10 11:13,Mohsen,m59498892,twit,#خپارس وای مزخرف‌ترین سهم بورس همین خپارس هست واقعا حقوقی بی شرفی داره نمیدونم این کی سود میکنه"
"454670628,2024-12-30T07:43:48Z,1403/10/10 11:13,zoobiy,zoobiy,twit,#غپاک   خریدار  مثل گرگ پای سهم نشسته  . سهم هم که از کل صعود بازار عقب هست   فروشنده به شدت  ضرر خواهد کرد و برعکس"
"454670607,2024-12-30T07:43:31Z,1403/10/10 11:13,@ بهنام,beh20,quote,#خاهن عجب جبرانی کرد !"
"454670595,2024-12-30T07:43:09Z,1403/10/10 11:13, King Midas,abcabckhodro,twit,#شاخص_بورس \nدیروز و حتی امروز معلوم شد با صف فروش شدن خودرو و شاخص سازها، سهام کوچک هم منفی میشن.\nاین یعنی بورس هنوز روبراه نیست. مردم با کوچکترین اتفاقی احساس ترس می کنن و در صف فروش قرار می گیرند.\nبر باعث و بانی این بورس-ترسی لعنت."
"454670587,2024-12-30T07:43:03Z,1403/10/10 11:13,بورس پژوه,asghar20,twit,چکاوه ایچیموکو محمد ابراهیمی:\nصف فروش #چکاوه خرید شد"
"454670576,2024-12-30T07:42:41Z,1403/10/10 11:12,Kamran,kamran3693,quote,شما غدیر 2100 تومنی قبل افزایش سرمایه 300 درصدی رو هم میگفتی جذاب نیست.\nبیچاره اونی که حرف شما گوش کرد.\nدوست عزیز، اگه سهامت رو فروختی که فک میکنم فروختی، یه گوشه بشین روزی ات رو از خدا بخواه. اینجا شما و هیچکس دیگه ای نمیتونه رو قیمت سهم اثر بذاره، نوشته های شما جز اینکه تعدادی از سهامدار رو اغفال کنه کار دیگه ای نمیکنه. به چیزی که می‌نویسی اعتقادی نداری چون کاملا مشخصه از روی بغض مینویسی"
"454670572,2024-12-30T07:42:40Z,1403/10/10 11:12,امیر,amirhf69,twit,#حخزرصف فروش دیگری با کد به کد حقوقی صد پدر"
"454670532,2024-12-30T07:41:58Z,1403/10/10 11:11,Mohsen,m59498892,twit,#خپارس"
"454670529,2024-12-30T07:41:56Z,1403/10/10 11:11,ebi,jah01748,twit,#ولساپا خدا کنه تو سود کنی نیاز نیس کسی هم کور بشه...کور اونه که اتفاقات و ماهیت این سهم رو نمیبینه"
