"453931194,2024-11-30T07:55:01Z,1403/09/10 11:25,iman,as1269,twit,#شاخص_بورس \nولساپا از صف فروش فیک بازیگر هر کی خواست نهایت استفاده را ببره انشاالله آخرهای بازیش هست"
"035228bc-cab5-4443-8e1b-1de4592facdc,,,,,desktop,"
"453931186,2024-11-30T07:54:34Z,1403/09/10 11:24,کانسلیم,filingertishiya,twit,#فزر فروشنده فزر \nاگه همینطور ادامه بده خوبه مردم میخرن \nتا 40میل شاید حجم بخوره\n🌺🌹🙏"
"453931179,2024-11-30T07:54:31Z,1403/09/10 11:24,reza,fire747,twit,#فولاد #فملی\nپول وارد ب ورس ایر *ان کردن کار بسیار اشتباهیه ، این چند روز بعضی شرکتهای بروسی* سبز بودن که همش زیان ده بدن این چند سال این نشون دهنده اینه که بازار بدوت تحلیل والکی پیش میره حتش شاخ*ص کل هم دستکاری شدس ...خیلی مراقب باشید."
"453931172,2024-11-30T07:54:23Z,1403/09/10 11:24,saham,ali9741,quote,#قصفها امروز اولین عطسه بازار رو دیدیم! متأسفانه اجازه شکل گیری روند قوی رو ندادن، چهارشنبه دیدیم حقوقی همه کار کرد که سهم با صف خرید بسته نشه! امروز هر سفارش پر حجمی میدید میفروخت، کاملا واضح بود قصد بهم زدن روند و مانع رشد سهم شدن رو دارن، حتی اون علامت اخطار هم مشکوکه که احتمال داره عمدا گزارش ها نفرستادن تا خریدار جدید رو بترسونند که سمت سهم نیاد، چون تو مدتی که من سهامدار سهم هستم سابقه نداشت این حرکت. امیدوارم صعود بازار این تک موج نبوده باشه، چون بنظرم سهم جاموند."
"453931157,2024-11-30T07:53:52Z,1403/09/10 11:23,Reyboy,reyboy,twit,#خمحور این سهم سی چیپ دی به ژاپنی یعنی حتما سعود میکنه"
"453931147,2024-11-30T07:53:19Z,1403/09/10 11:23,mohammad,salehimohammad,twit,#شاخص_بورس \n\nسهام 270 تومان \n\nسود شناسایی شده در آبان 267 تومان \n\nاز مسخره بودن این جماعت بورسی هر چی بگی کم گفتی \n\nبدو حلب رو گرفتن حلبی گرون میشه"
"453931143,2024-11-30T07:53:15Z,1403/09/10 11:23,Li@,ali42li,quote,بیچاره واقعا خودت که ب اینا میگی بیچاره😂😂"
"453931137,2024-11-30T07:52:48Z,1403/09/10 11:22,majidsadafi,majidsadafi82,twit,#کاما من شم ندارم کاما پیشتازی میکنه"
"453931104,2024-11-30T07:51:37Z,1403/09/10 11:21,Naji,dider,twit,#دانا تاسف برای تیم داناااااااا.....😡😡😡😡👊👊👊👊👊👊"
"453931101,2024-11-30T07:51:35Z,1403/09/10 11:21,تحلیل بنیادی,shepdis,twit,#شگویا از صف فروش بیاید بیرون این بدبخت اصلا رشدی نکرده شرکتهای زیانده ۶۰ درصد رشد کردن"
