"454602490,2024-12-28T07:55:47Z,1403/10/08 11:25,Aht,ahmadht,twit,#زماهان خودرو در شرف صف خرید دوباره بازار نود درصد سبز ما هنوز منتظر صف فروشیم ، یعنی خدا شاهده خندم میگیره از این صف این بیچاره ها"
"454602486,2024-12-28T07:55:46Z,1403/10/08 11:25,kamran,kamran1361,quote,سال بعد ایشالا"
"454602479,2024-12-28T07:55:39Z,1403/10/08 11:25,عاصف عاصفي,asefii,twit,#حسینا افزایش سرمایه اش هم همین الان اومد. صف رو درو کنید"
"454602475,2024-12-28T07:55:30Z,1403/10/08 11:25,bourse_free_edu,arash1386,twit,6091 قیمت گذاری شد آواک"
"454599926,2024-12-28T07:16:06Z,1403/10/08 10:46,yarazzagh,yarzzagh,retwit,صف خرید سنگین خودرو تا چند دفیقه دیگر...\nخبرهای موثر \n#خودرو \n\n📌تجدید ارزیابی 240 همتی خودرو تا پایان سال \n\nمعاون ایران خودرو  گفت: هیاتی از کارشناسان رسمی برای انجام تجدید ارزیابی دارایی که باید دست کم 240 همت باشد در شرکت مستقر شدند./بورس"
"454602468,2024-12-28T07:55:28Z,1403/10/08 11:25,Omid-zrfs,omid68z,twit,#حسینا همین فروشندگان دوباره بالای 6 تومن میخان بخرند شایدم امروز"
"454602460,2024-12-28T07:55:20Z,1403/10/08 11:25,خاقان,khaghan,twit,#ثعمرا \nاتفاقا الان فرصت خرید داده ثعمرا \nفردا نماد تعلیق دیگه رو ثعمرا نیست"
"454602457,2024-12-28T07:55:19Z,1403/10/08 11:25,Ahmad,a1111111a,twit,#چکاپا جا ماندگان برن صف کسرا"
"454602452,2024-12-28T07:55:16Z,1403/10/08 11:25,هیچکاک,24680hhh,twit,#خودرو نقدیون: چرا نمیاد پایین ن ن ن ن ن ن ن ن ن"
"454602444,2024-12-28T07:55:07Z,1403/10/08 11:25,Bareta,sepahannovin,twit,#شتران درود. امروز پالایشی ها و فلزات و وبملت دستوری منفی شدند تا ی حالی هم به دیگر سهم ها بدهند .ما هم از فرصت استفاده کرده و خرید می کنیم از صف های فروش شتران.شپنا. فملی .فولاد .وبملت"
